"id" "strain" "genotype" "response"
19550 "A1b/127N" "C46" 17.5411503521949
164439 "A1b/178V" "C46" 35.1794151576844
648567 "A1b/109W" "E4" 13.4697365249056
224064 "A1b/138E" "D31" 36.5296315339664
848511 "A1b/130Y" "C46" 30.3942835249812
952259 "A1b/200H" "C46" 16.5274150346313
283917 "A1b/109W" "E4" 30.8750354177494
496502 "A1b/116G" "C46" 31.151906976276
565132 "A1b/170T" "E4" 4.78675505954765
486430 "A1b/109W" "E4" 32.400986673041
653041 "A1b/199D" "C46" 19.1850930595229
971045 "A1b/109W" "D31" 19.8763111703979
449483 "A1b/109W" "D31" 24.751450886997
377684 "A1b/125A" "D31" 15.8970590753192
552227 "A1b/109W" "C46" 13.6458065856795
662405 "A1b/165Q" "E4" 17.1296279942955
939586 "A1b/178V" "E4" 23.8597997037451
843091 "A1b/109W" "E4" 18.7105945642264
20931 "A1b/127N" "E4" 14.2918419540577
838693 "A1b/172U" "D31" 38.1027683457543
905309 "A1b/109W" "C46" 10.3737776000024
378733 "A1b/109W" "C46" 1.91981119569391
906033 "A1b/125A" "D31" 20.9545653834137
286133 "A1b/109W" "D31" 20.9440665142139
324336 "A1b/116G" "E4" 20.2636271947114
531468 "A1b/129J" "E4" 27.4831675862987
831030 "A1b/116G" "D31" 28.3084343060499
831861 "A1b/109W" "E4" 7.08096013145341
261766 "A1b/125A" "C46" 5.92550812304542
63139 "A1b/162F" "C46" 21.0578812190279
409013 "A1b/116G" "D31" 31.3828498409359
954939 "A1b/125A" "E4" 6.94554107109952
40242 "A1b/166P" "E4" 10.8630976096988
486176 "A1b/161Z" "C46" 11.2679293448471
665103 "A1b/135S" "E4" 22.9334141771312
982195 "A1b/162F" "D31" 24.5259418170464
866266 "A1b/125A" "D31" 39.390841285073
356933 "A1b/109W" "C46" 22.2477991683248
789081 "A1b/116G" "E4" 20.9683091334807
682337 "A1b/138E" "D31" 42.2418868167401
238566 "A1b/116G" "D31" 39.6459257333733
80320 "A1b/162F" "E4" 10.748589100113
322841 "A1b/129J" "C46" 23.7554971706579
882212 "A1b/109W" "E4" 7.11133978270053
779859 "A1b/116G" "C46" 1.3892003367655
494218 "A1b/116G" "C46" 22.5901076282096
838891 "A1b/125A" "E4" 1.10685273559988
394631 "A1b/116G" "E4" 16.2483204182299
972045 "A1b/109W" "C46" 1.3162472826021
724068 "A1b/130Y" "E4" 16.895039766773
116496 "A1b/184I" "E4" 10.6745139494058
813759 "A1b/125A" "C46" 7.96654842746694
572882 "A1b/109W" "C46" 12.8065027750323
666415 "A1b/109W" "C46" 9.42967484162833
446599 "A1b/138E" "D31" 34.3010923431199
270487 "A1b/109W" "C46" 5.57601630907907
575386 "A1b/161Z" "D31" 23.9060820068518
567055 "A1b/166P" "C46" 13.6241553018798
852391 "A1b/165Q" "E4" 29.2736889858947
502256 "A1b/125A" "D31" 34.9539932338326
25365 "A1b/116G" "C46" 23.5683107834911
777190 "A1b/109W" "E4" 10.7811220641465
951519 "A1b/125A" "E4" 13.1117010991788
693898 "A1b/109W" "D31" 13.9710116061575
645879 "A1b/166P" "D31" 20.1876397336273
542810 "A1b/109W" "D31" 27.0515702483748
885820 "A1b/156M" "E4" 10.8068105796476
639023 "A1b/109W" "C46" 9.6103491453151
225185 "A1b/135S" "C46" 27.3981093804574
504515 "A1b/172U" "D31" 29.7511184446833
118853 "A1b/109W" "E4" 33.8178739737912
582352 "A1b/129J" "E4" 18.5737876289472
177833 "A1b/109W" "E4" 21.206358536546
230365 "A1b/200H" "E4" 16.6913195061138
851799 "A1b/138E" "E4" 13.7006749519427
262235 "A1b/109W" "D31" 34.6704170072974
961698 "A1b/200H" "E4" 16.693369396701
42229 "A1b/125A" "C46" 23.4996797090387
411837 "A1b/116G" "E4" 29.7760951275296
449986 "A1b/109W" "C46" 17.4486274773298
316893 "A1b/116G" "E4" 15.9046595853222
670795 "A1b/109W" "C46" 8.79429469200291
2170 "A1b/130Y" "D31" 28.4204365017388
322567 "A1b/165Q" "E4" 8.63327438216143
299827 "A1b/184I" "C46" 8.16484073646297
44643 "A1b/127N" "D31" 18.1979879916333
624173 "A1b/178V" "D31" 35.6119991891244
470328 "A1b/109W" "C46" 13.8921806560264
649291 "A1b/138E" "C46" 23.2471765504339
106402 "A1b/125A" "E4" 11.886817556376
24640 "A1b/129J" "D31" 33.5537758939529
533381 "A1b/109W" "D31" 24.8935157922545
982732 "A1b/130Y" "D31" 38.632024774887
747026 "A1b/109W" "D31" 9.02982001127844
970753 "A1b/156M" "D31" 27.6744892778963
965120 "A1b/166P" "E4" 11.6245619281052
995451 "A1b/109W" "C46" 9.17848042863869
781891 "A1b/109W" "C46" 16.0695380016069
471118 "A1b/116G" "E4" 5.71000501987574
23171 "A1b/109W" "E4" 0.348486033268273
358773 "A1b/116G" "D31" 32.1849646387505
535861 "A1b/166P" "D31" 19.7984856563668
26598 "A1b/156M" "D31" 40.2303415557094
950538 "A1b/125A" "C46" 18.4259497042977
342593 "A1b/129J" "C46" 15.6602554684289
109057 "A1b/125A" "D31" 22.5077717901951
621616 "A1b/165Q" "C46" 23.5428319609099
125199 "A1b/138E" "E4" 10.4320709556677
858630 "A1b/162F" "E4" 12.2619073152882
597314 "A1b/200H" "D31" 22.3895440152437
748579 "A1b/127N" "D31" 16.1998368390159
166159 "A1b/109W" "D31" 23.4567305332558
801248 "A1b/116G" "D31" 29.4022717596878
639533 "A1b/109W" "E4" 16.3031085087942
194576 "A1b/109W" "C46" 17.8641574549108
449785 "A1b/165Q" "C46" 8.60427067798508
26089 "A1b/129J" "D31" 36.7449689796328
344857 "A1b/109W" "E4" 17.6849900591984
732887 "A1b/200H" "E4" 13.2730786816663
829916 "A1b/130Y" "C46" 16.0225995707424
886760 "A1b/172U" "D31" 31.2837833622274
706449 "A1b/138E" "D31" 41.0566312690063
81262 "A1b/167B" "D31" 27.572269167635
852982 "A1b/109W" "D31" 33.1144431410796
94322 "A1b/156M" "C46" 5.56656695067749
494191 "A1b/129J" "D31" 20.1400819341268
559496 "A1b/127N" "E4" 3.70167206432325
350523 "A1b/129J" "E4" 22.0745770587368
953966 "A1b/125A" "C46" 7.27529643216298
771412 "A1b/109W" "D31" 13.3184248384743
233714 "A1b/130Y" "C46" 23.6732117341255
747133 "A1b/109W" "D31" 38.6833909763308
94027 "A1b/109W" "C46" 18.3466518019714
437086 "A1b/109W" "E4" 2.67167325972408
650230 "A1b/109W" "D31" 6.5973853214975
483950 "A1b/172U" "E4" 13.9859668073229
287094 "A1b/109W" "C46" 10.3443903334504
411809 "A1b/130Y" "C46" 27.6922423542739
252713 "A1b/199D" "E4" 19.4834095938495
173764 "A1b/161Z" "C46" 15.4910013811833
180525 "A1b/130Y" "E4" 27.6515819988291
365829 "A1b/130Y" "E4" 24.7997562886019
210701 "A1b/125A" "C46" 16.5063256505645
173944 "A1b/156M" "E4" 2.51278221519977
324807 "A1b/109W" "D31" 24.4233400730924
569050 "A1b/135S" "D31" 39.2416353863642
95521 "A1b/184I" "E4" 15.9701577037908
922687 "A1b/135S" "E4" 26.0451759534796
670189 "A1b/130Y" "D31" 34.639425590824
695880 "A1b/135S" "C46" 24.2372514848291
503704 "A1b/109W" "C46" 14.5678449791673
571425 "A1b/116G" "C46" 25.4038708198884
443057 "A1b/109W" "D31" 17.3551800987291
81863 "A1b/166P" "E4" 21.9899080299787
404786 "A1b/199D" "C46" 25.1000226868245
874816 "A1b/135S" "D31" 33.8416953215005
296376 "A1b/127N" "D31" 23.3044688061338
921756 "A1b/127N" "E4" 26.3296781306754
701128 "A1b/109W" "D31" 18.5164343792282
489744 "A1b/109W" "C46" 9.30512719673642
231009 "A1b/170T" "C46" 11.3894622081284
19765 "A1b/165Q" "C46" 16.1434117402741
44561 "A1b/165Q" "E4" 11.6812530028492
910573 "A1b/109W" "C46" 15.5455030295069
201001 "A1b/170T" "C46" 19.6203972629997
809792 "A1b/165Q" "E4" 17.0927604275147
351290 "A1b/167B" "E4" 13.217050230414
534138 "A1b/109W" "C46" 3.3753684545054
785378 "A1b/166P" "E4" 3.87985205085258
791487 "A1b/125A" "D31" 17.073376992077
400994 "A1b/162F" "D31" 19.8000518881052
558945 "A1b/109W" "D31" 15.3485008716189
304764 "A1b/172U" "E4" 19.2144156451755
971895 "A1b/109W" "D31" 16.5608247041134
214831 "A1b/178V" "D31" 52.1311528610572
573001 "A1b/109W" "E4" 28.2697749731247
761566 "A1b/109W" "C46" 12.1710532665644
214362 "A1b/125A" "C46" 14.5929551565719
585713 "A1b/109W" "E4" 4.80001381576982
602167 "A1b/109W" "C46" 4.64455321238117
969554 "A1b/129J" "C46" 9.46297813868097
580740 "A1b/161Z" "E4" 12.7537516584694
392815 "A1b/109W" "E4" 5.50040293174457
609639 "A1b/125A" "C46" 6.13689018605245
841297 "A1b/156M" "E4" 21.6588460323451
267389 "A1b/109W" "D31" 34.557600575874
876676 "A1b/109W" "C46" 25.5463837157554
739752 "A1b/109W" "C46" 9.01317305227169
421036 "A1b/135S" "D31" 32.8808023657449
14028 "A1b/161Z" "C46" 7.02511936866357
411635 "A1b/116G" "E4" 12.9102452832738
819177 "A1b/129J" "E4" 19.840868868327
785103 "A1b/172U" "D31" 20.6804732196653
788780 "A1b/162F" "D31" 25.2294760324725
283283 "A1b/130Y" "D31" 29.2287303214457
968638 "A1b/130Y" "C46" 12.478658674978
135010 "A1b/109W" "C46" 14.9828652948126
161101 "A1b/166P" "C46" 21.2563160252037
644713 "A1b/162F" "E4" 22.3605039678406
535692 "A1b/199D" "D31" 23.9323267398214
779671 "A1b/109W" "D31" 29.1792047906559
828587 "A1b/199D" "D31" 27.1130292484565
461724 "A1b/127N" "C46" 23.9419572132
306676 "A1b/166P" "D31" 27.8350371394211
858091 "A1b/156M" "C46" 14.7932409267438
565968 "A1b/129J" "C46" 11.3625923881834
971420 "A1b/130Y" "E4" 9.31943729728921
492227 "A1b/129J" "D31" 31.8627679930692
64059 "A1b/184I" "C46" 17.3360671598818
819219 "A1b/116G" "E4" 12.2978352769132
753173 "A1b/109W" "D31" 14.0093276087896
346948 "A1b/127N" "D31" 25.2869745544931
532460 "A1b/178V" "C46" 20.842461396911
777749 "A1b/127N" "D31" 23.0612817460601
692025 "A1b/109W" "C46" 14.2929253606449
340365 "A1b/116G" "E4" 27.2302529207828
732173 "A1b/135S" "D31" 35.8740886543229
650210 "A1b/125A" "C46" 15.3220941339339
239300 "A1b/165Q" "E4" 12.4021248812439
534983 "A1b/135S" "C46" 16.1512363260273
155267 "A1b/161Z" "D31" 29.4098743747446
216142 "A1b/167B" "D31" 23.6253483646825
9539 "A1b/138E" "D31" 24.0945609257229
976798 "A1b/116G" "C46" 26.998109071717
157253 "A1b/109W" "D31" 24.4028154278185
674504 "A1b/109W" "D31" 26.4403521436081
431365 "A1b/156M" "D31" 16.2687343143103
165053 "A1b/116G" "D31" 32.6043008595953
357763 "A1b/109W" "E4" 11.8297617632655
436459 "A1b/125A" "D31" 36.6762223247963
100106 "A1b/116G" "C46" 41.2246059912817
56743 "A1b/130Y" "C46" 27.6867736230107
198674 "A1b/125A" "C46" 9.04819160018802
156779 "A1b/109W" "E4" 7.17113472794887
328326 "A1b/135S" "E4" 21.8530493235139
433818 "A1b/130Y" "D31" 41.2836236597244
276366 "A1b/135S" "C46" 19.8763598807157
994237 "A1b/166P" "E4" 11.6385802470188
378150 "A1b/178V" "C46" 11.717452187785
141169 "A1b/109W" "C46" 0.0149601348675787
388971 "A1b/125A" "D31" 25.9104847654158
31245 "A1b/125A" "D31" 18.4161872986184
614820 "A1b/109W" "E4" 3.52535340397662
60771 "A1b/125A" "C46" 19.0391432241316
308515 "A1b/200H" "C46" 1.19248297996819
477691 "A1b/130Y" "E4" 26.5137493747669
733471 "A1b/116G" "E4" 19.3898585799777
465415 "A1b/116G" "D31" 22.4696977894805
551826 "A1b/129J" "C46" 21.5244071300367
753731 "A1b/165Q" "C46" 17.6163149896882
431845 "A1b/161Z" "E4" 22.208242854711
92575 "A1b/116G" "E4" 5.22882449155597
541090 "A1b/166P" "E4" 16.7998042506933
614235 "A1b/109W" "E4" 17.5013497910399
693074 "A1b/199D" "E4" 26.0394420982458
